;image;category;title;extract;detail_url;date
126;https://profile.es/wp-content/media/lenguajes-de-programacion-mas-populares-2019-300x140.jpg;Desarrollo web;¿Cuáles son los lenguajes de programación más populares?;El mundo del desarrollo de software y la programación evoluciona constantemente. Lo saben bien los profesionales del sector. Programadores e;https://profile.es/blog/cuales-son-los-lenguajes-de-programacion-mas-populares/;30 de enero de 2019
127;https://profile.es/wp-content/media/profile-patrocina-t3chfest-2019-300x140.jpg;Eventos;Profile estará presente en T3chfest 2019;¡Vuelve T3chfest! Los días 14 y 15 de marzo el Auditorio de la Universidad Carlos III de Madrid (Campus de;https://profile.es/blog/profile-estara-presente-en-t3chfest-2019/;24 de enero de 2019
128;https://profile.es/wp-content/media/desarrollar-una-app-movil-300x140.jpg;Mobile;Quiero desarrollar una app móvil… ¿Por dónde empiezo?;Estoy seguro de que en alguna ocasión se te ha ocurrido alguna idea o solución de negocio relacionadas con el;https://profile.es/blog/quiero-desarrollar-una-app-movil-por-donde-empiezo/;16 de enero de 2019
129;https://profile.es/wp-content/media/cronica-cas-2018-conferencia-agile-spain-300x140.jpg;Eventos;CAS 2018: Crónica de la Conferencia Agile Spain;Tras un último trimestre del año repleto de eventos, el broche de oro lo puso el evento por antonomasia sobre;https://profile.es/blog/cas-2018-cronica-de-conferencia-agile-spain/;10 de enero de 2019
130;https://profile.es/wp-content/media/Loleido2018-blog-profile-OK-300x140.jpg;Lo más leído;Lo más leído del Blog de Profile en 2018;Termina 2018 y ha sido un año espléndido para nuestro blog. En este post queremos fijarnos en los posts más;https://profile.es/blog/lo-mas-leido-blog-profile-2018/;20 de diciembre de 2018
131;https://profile.es/wp-content/media/cronica-commit-2018-profile-software-services-300x140.jpg;Eventos;Crónica de Commit Conf 2018;Los días 23 y 24 de noviembre estuvimos en Commit, la primera edición de un nuevo evento (antes bajo la;https://profile.es/blog/cronica-de-commit-conf-2018/;30 de noviembre de 2018
132;https://profile.es/wp-content/media/principios-solid-desarrollo-software-1-300x140.jpg;Desarrollo web;SOLID: los 5 principios que te ayudarán a desarrollar software de calidad;Si hablamos de diseño y desarrollo de aplicaciones, Principios SOLID son unas palabras que debes conocer como uno de los;https://profile.es/blog/principios-solid-desarrollo-software-calidad/;22 de noviembre de 2018
133;https://profile.es/wp-content/media/profile-sevilla-oficina-crece-300x140.jpg;Profile;Crece la oficina de Profile en Sevilla;A principios de este verano anunciábamos en nuestro blog la apertura de la oficina de Profile en Sevilla, que se;https://profile.es/blog/crece-la-oficina-de-profile-sevilla/;7 de noviembre de 2018
134;https://profile.es/wp-content/media/Cronica-Peopleware-Agile-Management-2018-300x140.jpg;Eventos;Peopleware Agile Management 2018: Episodio IV;El jueves 18 de Octubre tocaba evento de los que apetecen: el Peopleware Agile Management (PAM). Había comprado la entrada;https://profile.es/blog/peopleware-agile-management-2018-episodio-iv/;30 de octubre de 2018
135;https://profile.es/wp-content/media/Profile-patrocina-commit-OK-300x140.jpg;Eventos;Más de 2000 profesionales tecnológicos se darán cita en Commit;[ACTUALIZACIÓN | Lee la crónica de Commit Conf 2018] El Campus Montepríncipe de la Universidad San Pablo CEU acogerá la conferencia;https://profile.es/blog/mas-de-2000-profesionales-tecnologicos-se-daran-cita-en-commit/;25 de octubre de 2018
136;https://profile.es/wp-content/media/desarrollo-aplicaciones-unique-frontend-strategy-300x140.jpg;Desarrollo web;Unique FrontEnd Strategy: desarrollo de aplicaciones optimizado;El desarrollo de apps móviles y aplicaciones web exige una toma de decisiones alineada con la evolución tecnológica del momento;https://profile.es/blog/unique-front-end-strategy-desarrollo-de-aplicaciones-optimizado/;23 de octubre de 2018
137;https://profile.es/wp-content/media/baos2018-el-hechizo-de-big-agile-open-space-300x140.jpg;Eventos;El hechizo del Big Agile Open Space 2018;El Big Agile Open Space es un evento en el que las personas acuden como copartícipes de cada una de;https://profile.es/blog/el-hechizo-del-big-agile-open-space-2018/;11 de octubre de 2018
138;https://profile.es/wp-content/media/Relacion-entre-el-scrum-master-y-el-product-owner-webp-300x167.jpg;Metodologías ágiles;La relación entre Scrum Master y Product Owner;Cualquier persona que haya trabajado con Scrum, conocerá estos roles. Ya que no es el objetivo de este post explicar;https://profile.es/blog/relacion-entre-scrum-master-y-product-owner/;4 de octubre de 2018
139;https://profile.es/wp-content/media/Diseno-de-interaccion-buenas-practicas-300x167.jpg;UX;6 buenas prácticas del Diseño de Interacción (IxD);A la hora de crear un producto digital con el objetivo de ofrecer una buena experiencia de usuario, es indispensable;https://profile.es/blog/diseno-de-interaccion-buenas-practicas/;25 de septiembre de 2018
140;https://profile.es/wp-content/media/Profile-partner-IBM-300x140.jpg;Profile;Ampliamos alianzas: somos business partner de IBM;Como consultora tecnológica, en Profile somos conscientes de la importancia de establecer alianzas con líderes tecnológicos con el objetivo de;https://profile.es/blog/profile-business-partner-de-ibm/;17 de septiembre de 2018
141;https://profile.es/wp-content/media/kafka-streams-300x167.jpg;Desarrollo web;Creando microservicios de tiempo real con Kafka Streams;La actual adopción generalizada de las arquitecturas basadas en microservicios ha estado motivada, entre otros factores, por el conjunto de;https://profile.es/blog/creando-microservicios-de-tiempo-real-con-kafka-streams/;13 de septiembre de 2018
142;https://profile.es/wp-content/media/formacion-online-tendencias-IT-cloud-pwa-devops-blockchain-ia-ml-iot-300x140.jpg;Formación;25 cursos gratis online sobre tendencias IT;Ya recopilamos en este blog 20 cursos online y gratis sobre programación y ahora hemos querido seleccionar 25 cursos que;https://profile.es/blog/25-cursos-gratis-online-sobre-tendencias-it/;23 de agosto de 2018
143;https://profile.es/wp-content/media/Que-es-devops-daft-punk-harder-better-faster-stronger-300x140.jpg;Metodologías ágiles;¿Qué es DevOps? Aclarando el significado;Hay diversas opiniones sobre a qué se refería Daft Punk en su célebre tema Harder, Better, Faster, Stronger, pero podría;https://profile.es/blog/que-es-devops-harder-better-faster-stronger/;12 de julio de 2018
144;https://profile.es/wp-content/media/profile-sevilla-isspaces-300x142.jpg;Profile;Nueva oficina de Profile en Sevilla;La capital andaluza es la ciudad elegida para abrir la nueva oficina dentro del plan de crecimiento y expansión territorial;https://profile.es/blog/nueva-oficina-de-profile-en-sevilla/;21 de junio de 2018
145;https://profile.es/wp-content/media/AgilityTres60-evento-agilismo-en-Madrid-profile-300x140.jpg;Eventos;Así fue la primera edición de Agility TRes60, el nuevo evento sobre agilismo;El pasado 2 de Junio tuve el placer de asistir a la primera edición de Agility TRes60 en Madrid. Este;https://profile.es/blog/asi-fue-la-primera-edicion-de-agility-tres60-el-nuevo-evento-sobre-agilismo/;19 de junio de 2018
146;https://profile.es/wp-content/media/progressive-web-apps-pwa-300x201.png;Mobile;Progressive Web Apps (PWA): la nueva generación de aplicaciones móviles;Seguro que has oído hablar de las Progressive Web Apps (PWA). Dentro del debate sobre el futuro de las apps;https://profile.es/blog/progressive-web-apps-la-nueva-generacion-de-aplicaciones/;29 de mayo de 2018
147;https://profile.es/wp-content/media/pwa-empleados-profile-goOK-300x140.jpg;Mobile;ProfileGo!, la PWA para empleados de Profile;El equipo Mobile de Profile, liderado por Daniel Triguero, ha creado ProfileGo!, una app móvil interna dirigida a todos los;https://profile.es/blog/profilego-la-pwa-para-empleados-de-profile/;27 de mayo de 2018
148;https://profile.es/wp-content/media/Examen-certificacion-CKA-Certified-Kubernetes-Administrator-1-300x140.jpg;Cloud Computing;Cómo superar el examen de Certified Kubernetes Administrator (CKA);En este artículo te contamos cómo preparar el examen de Certified Kubernetes Administrator (CKA) y te compartimos algunas claves para;https://profile.es/blog/consejos-para-superar-el-examen-de-certified-kubernetes-administrator-cka/;17 de mayo de 2018
149;https://profile.es/wp-content/media/directivas-de-angular-programacion-300x140.jpg;Desarrollo web;Angular Templates: las directivas ng-template, ng-container y ngTemplateOutlet;Hace pocos días Angular ha liberado su nueva versión, la 6.0.0. En Profile estamos deseando probar las novedades del framework;https://profile.es/blog/angular-templates-las-directivas-ng-template-ng-container-y-ngtemplateoutlet/;8 de mayo de 2018
150;https://profile.es/wp-content/media/pasos-para-una-app-movil-de-exito-300x167.jpg;Mobile;7 pasos para una app móvil de éxito;Cuando tienes claro que tu empresa necesita una app móvil, el siguiente paso es tener la certeza de que será una;https://profile.es/blog/7-pasos-para-una-app-movil-de-exito/;26 de abril de 2018
151;https://profile.es/wp-content/media/libros-para-desarrolladores-y-programadores-1-300x140.jpg;Desarrollo web;10 libros esenciales para desarrolladores y programadores;Recopilamos una serie ‘must read’ de los libros más recomendados para desarrolladores. No son obras con las que aprender un;https://profile.es/blog/libros-esenciales-para-desarrolladores-y-programadores/;20 de abril de 2018
152;https://profile.es/wp-content/media/Libreria-componentes-angular-5-300x140.jpg;Mobile;Librería de componentes de Angular 5;Angular lanzó a finales del pasado año su última versión: Angular 5. Desde el equipo Mobile de Profile hemos creado;https://profile.es/blog/libreria-de-componentes-de-angular-5/;5 de abril de 2018
153;https://profile.es/wp-content/media/mobile-world-congres-4YFN-2018-300x200.jpg;Negocio y Transformación Digital;Una reflexión sobre MWC y 4YFN 2018;Un año más el equipo de negocio de Profile acudió a dos de los eventos tecnológicos más importantes a nivel;https://profile.es/blog/una-reflexion-sobre-mobile-world-congress-y-4yfn-2018/;27 de marzo de 2018
154;https://profile.es/wp-content/media/servicios-cloud-computing-para-empresas-300x140.jpg;Cloud Computing;Servicios Cloud: ¿Qué es IaaS, SaaS y PaaS?;El Cloud Computing ha cobrado protagonismo en los últimos años hasta posicionarse actualmente como una de las tendencias clave de;https://profile.es/blog/servicios-cloud-que-es-iaas-saas-y-paas/;22 de marzo de 2018
155;https://profile.es/wp-content/media/cronica-de-t3chfest-2018-300x140.jpg;Eventos;Crónica de T3chfest 2018;¡Lo veíamos venir! En su sexta edición, T3chfest se ha convertido sin ninguna duda en uno de los eventos de;https://profile.es/blog/cronica-de-t3chfest_2018/;6 de marzo de 2018
156;https://profile.es/wp-content/media/App-movil-SKnife-Code-para-desarrolladores-OK3-300x140.jpg;Mobile;SKnife Code: una nueva app de herramientas para programadores;Sknife Code es el nombre de la nueva app móvil creada por nuestro equipo de desarrollo Mobile. Se trata de;https://profile.es/blog/sknife-code-una-nueva-app-de-herramientas-para-programadores/;22 de febrero de 2018
157;https://profile.es/wp-content/media/microservicios-arquitectura-y-desarrollo-de-software-300x169.jpg;Desarrollo web;¿Qué son los microservicios?;Desde hace unos años la arquitectura basada en microservicios ha ganado relevancia y atractivo en el mundo del desarrollo de;https://profile.es/blog/que-son-los-microservicios/;9 de febrero de 2018
158;https://profile.es/wp-content/media/T3chfest-evento-informatica-nuevas-tecnologias-madrid-ok-300x165.jpg;Eventos;Vuelve T3chfest: la feria de informática y nuevas tecnologías;[ACTUALIZACIÓN | Lee la crónica de T3chfest 2018] La sexta edición del T3chfest tendrá lugar los días 1 y 2 de;https://profile.es/blog/vuelve-t3chfest-la-feria-de-informatica-y-nuevas-tecnologias/;1 de febrero de 2018
159;https://profile.es/wp-content/media/Introduccion-a-mongoDB-stitch-backend-as-a-services-baas-300x140.png;Cloud Computing;Introducción a MongoDB Stitch, la plataforma BaaS de MongoDB;Dentro de los modelos de servicio Cloud, primero llegó Infrastructure as a service (IaaS). Así pudimos desplegar MongoDB en una;https://profile.es/blog/introduccion-a-mongodb-stitch/;26 de enero de 2018
160;https://profile.es/wp-content/media/¿Que-es-Blockchain-Fundamentos-basicos-de-la-cadena-de-bloques-1-300x140.jpg;Negocio y Transformación Digital;¿Qué es Blockchain? Fundamentos básicos de la cadena de bloques;Bitcoin, Etherum, NXT, NEO, criptomonedas… Todas ellas se basan en la tecnología Blockchain. Hablamos de un concepto que está revolucionando;https://profile.es/blog/que-es-blockchain-fundamentos-basicos-de-la-cadena-de-bloques/;10 de enero de 2018
161;https://profile.es/wp-content/media/posts-sobre-programacion-mas-leidos-300x140.jpg;Lo más leído;Los 7 posts más leídos del blog de Profile en 2017;Comenzamos el año 2017 con el lanzamiento de nuestra nueva web. Una de las grandes novedades del site fue la puesta en marcha;https://profile.es/blog/los-7-posts-mas-leidos-del-blog-de-profile-en-2017/;27 de diciembre de 2017
162;https://profile.es/wp-content/media/soft-skills-300x167.jpg;Desarrollo web;5 soft skills esenciales para desarrolladores de software;En este artículo diseccionamos las cinco soft skills o habilidades blandas que todo desarrollador de software debe potenciar para convertirse;https://profile.es/blog/5-soft-skills-esenciales-para-desarrolladores-de-software/;20 de diciembre de 2017
163;https://profile.es/wp-content/media/codemotion_madrid_2017_profile-300x140.jpg;Eventos;Crónica de Codemotion Madrid 2017;Una nueva edición de Codemotion Madrid se celebró los días 24 y 25 de noviembre en el Campus Montepríncipe de;https://profile.es/blog/cronica-de-codemotion-madrid-2017/;11 de diciembre de 2017
164;https://profile.es/wp-content/media/GDPR_y_PSD2_nueva_regulacion_economia_digital-300x140.jpg;Negocio y Transformación Digital;¿Qué es la RGPD (o GDPR) y cómo afecta a la aplicación de la PSD2?;En el primer semestre 2018, entrarán en vigor dos regulaciones importantes en relación a los datos y a la economía;https://profile.es/blog/que-es-la-gdpr-y-como-afecta-a-la-aplicacion-de-la-psd2/;16 de noviembre de 2017
165;https://profile.es/wp-content/media/aplicaciones-moviles-hibridas-300x140.jpg;Mobile;Aplicaciones híbridas: qué son y cuáles son sus ventajas y desventajas;Vamos a ver qué son las aplicaciones móviles híbridas y cuáles son sus principales ventajas y desventajas. Haremos una comparativa;https://profile.es/blog/aplicaciones-moviles-hibridas-la-solucion-mas-eficiente-para-el-desarrollo-multiplataforma/;19 de octubre de 2017
166;https://profile.es/wp-content/media/que-es-web-40-300x140.jpg;Negocio y Transformación Digital;Web 4.0: el próximo desafío ya está aquí;May Ashworth no iba desencaminada. Esta anciana británica de 86 años se hizo famosa en 2016 cuando su nieto desveló;https://profile.es/blog/web-4-0-el-proximo-desafio-ya-esta-aqui/;4 de octubre de 2017
167;https://profile.es/wp-content/media/apificacion-y-gestion-de-apis-economia-API-300x141.jpg;Negocio y Transformación Digital;Apificación y gestión de APIs: el resorte de la economía digital;Hablamos de las APIs (Interfaces de Programación de Aplicaciones) y de cómo su uso y gestión permite innovar, aumentar y;https://profile.es/blog/apificacion-y-gestion-de-apis-el-resorte-de-la-economia-digital/;21 de septiembre de 2017
168;https://profile.es/wp-content/media/principios-usabilidad-jakob-nielsen-300x140.jpg;UX;Los 10 principios de usabilidad de Jakob Nielsen: be user friendly;Jackob Nielsen es un gurú de la usabilidad web reconocido en todo el mundo. Tanto es así, que Nielsen ha;https://profile.es/blog/los-10-principios-de-usabilidad-web-de-jakob-nielsen/;29 de agosto de 2017
169;https://profile.es/wp-content/media/profile-patrocina-codemotion-2017-madrid-300x133.jpg;Eventos;Profile colabora con Codemotion Madrid 2017 como Company Partner;[ACTUALIZACIÓN | Lee la crónica de Codemotion 2017] Profile Software Services, especialista en transformación digital y en captación de talento IT,;https://profile.es/blog/profile-colabora-con-codemotion-madrid-2017-como-company-partner/;28 de agosto de 2017
170;https://profile.es/wp-content/media/Transformacion-digital-seguros-insurtech3-300x140.jpg;Negocio y Transformación Digital;Transformación digital del sector seguros: la gran oportunidad para la innovación;Es un sector, el de los seguros, con una idiosincrasia particular, que está sufriendo un retraso en su transformación digital;https://profile.es/blog/transformacion-digital-sector-seguros-oportunidad-para-innovacion/;4 de julio de 2017
171;https://profile.es/wp-content/media/ux-analytics_profile-300x113.jpg;UX;Medir para mejorar la experiencia de usuario (UX) en productos digitales;Por lo general, el estudio de datos recogidos por herramientas como Google Analytics está asociado al marketing digital y a;https://profile.es/blog/medicion-ux-mejorar-experiencia-de-usuario-productos-digitales/;23 de junio de 2017
172;https://profile.es/wp-content/media/advanced-technology-partner-red-hat-spain-madrid-barcelona-1-300x140.jpg;Profile;Profile consigue la certificación como Advanced Technology Partner de Red Hat;Profile Software Services, especialista en consultoría y servicios IT, arquitectura y desarrollo de software, ya es Advanced Technology Partner de;https://profile.es/blog/profile-advanced-technology-partner-de-redhat-soluciones-cloud-computing/;8 de junio de 2017
173;https://profile.es/wp-content/media/API-Connect-microgateway-framework-1-300x140.jpg;Desarrollo web;Introducción a IBM API Connect Microgateway Framework;Los productos de gestión de APIs (Interfaces de Programación de Aplicaciones) se encargan de: proceso de creación y publicación de API;https://profile.es/blog/introduccion-a-api-connect-microgateway-un-gateway-programable-para-tus-apis/;31 de mayo de 2017
174;https://profile.es/wp-content/media/Cronica_UXSpain_2017_gijon-1-300x140.jpg;Eventos;UXSpain 2017: los retos de una profesión con futuro;Gijón acogió este fin de semana la VI edición de UXSpain. Se trata del evento más importante en España sobre;https://profile.es/blog/uxspain-2017-los-retos-de-una-profesion-con-futuro/;16 de mayo de 2017
175;https://profile.es/wp-content/media/cursos-online-gratuitos-de-programacion-1-300x140.jpg;Formación;20 cursos de programación gratuitos y online;Una de las características de los programadores es la gran capacidad de aprender por su cuenta, de ser autodidactas en;https://profile.es/blog/20-cursos-online-y-gratuitos-sobre-programacion/;10 de mayo de 2017
176;https://profile.es/wp-content/media/querydsl_spring_data_mongoDB_programacion-1-300x140.jpg;Desarrollo web;Usando Querydsl en Spring Data MongoDB;Spring Data nos ofrece distintas formas de ejecutar sentencias contra nuestra base de datos: Mediante nombre de función en la;https://profile.es/blog/usando-querydsl-en-spring-data-mongodb/;26 de abril de 2017
177;https://profile.es/wp-content/media/transformacion-digital-empresas-madrid-barcelona-1-300x140.jpg;Negocio y Transformación Digital;Transformación digital de la empresa: claves y ventajas;La transformación digital está de moda. Todo el mundo habla de ella, es un tema recurrente en eventos y foros;https://profile.es/blog/transformacion-digital-empresa-claves-y-ventajas/;18 de abril de 2017
178;https://profile.es/wp-content/media/web-components-ventajas-desarrollo-web-frontend-1-1-300x140.jpg;Desarrollo web;Web Components: la revolución del desarrollo web;En los últimos tiempos, las arquitecturas para el desarrollo Frontend han entrado en una espiral de constante evolución. Partiendo de desarrollos;https://profile.es/blog/web-components/;28 de marzo de 2017
179;https://profile.es/wp-content/media/hackupc-2-300x140.jpg;Eventos;Mi experiencia como jurado en una hackaton;Bajo el lema “Dream it. Hack it. Ship it”, HackUPC Winter 2017 se celebró del 3 al 5 de marzo;https://profile.es/blog/mi-experiencia-como-jurado-en-una-hackaton/;22 de marzo de 2017
180;https://profile.es/wp-content/media/profile_patrocina_UXSpain-300x164.jpg;Eventos;Profile Software Services patrocina UXSpain 2017;[ACTUALIZACIÓN | Lee la crónica de UXSpain 2017] Como especialista en soluciones UX y diseño centrado en el usuario, Profile patrocina;https://profile.es/blog/profile-software-services-patrocina-uxspain-2017/;15 de marzo de 2017
181;https://profile.es/wp-content/media/programacion-reactiva-300x140.jpg;Desarrollo web;¿Qué es la Programación Reactiva? Una introducción;La programación reactiva es un paradigma enfocado en el trabajo con flujos de datos finitos o infinitos de manera asíncrona.;https://profile.es/blog/que-es-la-programacion-reactiva-una-introduccion/;10 de marzo de 2017
182;https://profile.es/wp-content/media/girls-who-code-1-300x140.jpg;Negocio y Transformación Digital;Mujeres y sector IT: rompamos la brecha de género;Es innegable. El sector de las Tecnologías de la Información (TI) es un ámbito profesional dominado por los hombres. Sólo;https://profile.es/blog/mujeres-y-sector-ti-rompamos-la-brecha-de-genero/;7 de marzo de 2017
183;https://profile.es/wp-content/media/Profile_patrocina_HackUPC-300x120.jpg;Eventos;500 estudiantes se preparan para el reto del HackUPC;[ACTUALIZACIÓN | Lee Mi experiencia como jurado en HackUPC] Del 3 al 5 de marzo, el Campus Nord de la;https://profile.es/blog/profile-patrocina-hackupc-winter-2017/;21 de febrero de 2017
184;https://profile.es/wp-content/media/ionic-workshop-header-300x140.jpg;Formación;Formación TI especializada y personalizada;Profile, como empresa referente en servicios y consultoría TI, abarca múltiples y variadas líneas de negocio con el fin de;https://profile.es/blog/formacion-ti-especializada/;20 de febrero de 2017
185;https://profile.es/wp-content/media/headerpic-privacy-polities-300x113.jpg;Negocio y Transformación Digital;Optimización y mejora: los servicios gestionados;Hace seis meses acepté el reto que me propuso Profile para afrontar la demanda incipiente de servicios gestionados en nuestros;https://profile.es/blog/optimizacion-y-mejora-de-nuestros-servicios/;9 de febrero de 2017
186;https://profile.es/wp-content/media/mongoDB-head-1-300x140.jpg;Formación;Mi proceso de certificación como MongoDB developer;Desde hace ya tiempo, inicié una autoformación a modo de introducción a las bases de datos NoSQL, mediante seminarios web:;https://profile.es/blog/proceso-de-certificacion-como-mongodb-developer/;23 de enero de 2017
